var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43
0.1093020547,0.1005932995,0.0867453552,0.0691314776,0.0766860594,0.0748222643,0.0612328172,0.0501641793,0.0509448667,0.0505370317,0.0418207127,0.0521790406,0.045534991,0.045245587,0.042483697,0.041481988,0.0376799616,0.0470854482,0.0363004921,0.0406138851,0.0452293999,0.0294181427,0.0342182106,0.035253361,0.0305166159,0.0266318946,0.0192075305,0.0163555787,0.0092159523,0.0102509629,,,,,,,,,,,,,
0.1027378823,0.105787154,0.0911089384,0.0812923655,0.0765072696,0.0697244907,0.0627348546,0.0524792091,0.0529778986,0.0525050382,0.0503950426,0.0503410506,0.0532970611,0.0466079435,0.0440230613,0.0438485961,0.0376434178,0.0433872858,0.0411088496,0.0429649078,0.0412859301,0.0340838293,0.0336972317,0.0363732271,0.0295994116,0.0242622184,0.0218880138,0.0217137037,0.012529803,0.0095885134,0.0072613547,,,,,,,,,,,,
0.1166577611,0.1113515692,0.0985002916,0.0928076497,0.0836653551,0.0679668636,0.0600011171,0.0558802822,0.0517961381,0.0543923457,0.0549946104,0.0443485655,0.0520878775,0.0422708945,0.050476873,0.0419332119,0.0409918697,0.0383608002,0.0349641947,0.0403731169,0.0398783525,0.0349482559,0.0278905875,0.0361349562,0.0256759714,0.0226605408,0.0171350812,0.0224102121,0.0133371936,0.0072873322,0.009465103,,,,,,,,,,,,
0.1269586172,0.1152641934,0.0913398172,0.0967137434,0.0906984837,0.0768161672,0.0635349054,0.051821533,0.0575445522,0.0532202756,0.0562288446,0.046566976,0.0500936795,0.044166576,0.0523192565,0.0367486004,0.0364968289,0.03830011,0.0471775798,0.0462357511,0.0379902087,0.0344665889,0.0309353747,0.0349708717,0.0263899822,0.0219153415,0.004067056,0.0172664499,0.0072343855,0.007738207,0.0126925636,0.0093905371,,,,,,,,,,,
0.1276176861,0.1130281525,0.0899359899,0.0972322794,0.0887196427,0.0771937853,0.0684580144,0.0549702669,0.0578505244,0.0570315633,0.0534854583,0.0499777489,0.0451148284,0.0477615701,0.0509242274,0.0383663523,0.0405797716,0.0414075167,0.043925415,0.0467307897,0.0319422427,0.0351753181,0.0361700678,0.0401459652,0.0283576375,0.022131759,0.0057597769,0.0155302684,0.0100304655,0.0098443698,0.0137092173,0.0106668521,,,,,,,,,,,
0.1221353117,0.1091010362,0.0900671813,0.0948292086,0.0772092542,0.0858519335,0.0674801968,0.0637856947,0.0535482388,0.057691803,0.0545840397,0.0522131925,0.053755735,0.046812625,0.0486681673,0.0428330332,0.0389963127,0.0441780298,0.0449397175,0.044910407,0.0347417681,0.0436580796,0.03856224,0.0360197608,0.0320776085,0.0229135123,0.0174094176,0.0176509481,0.0177496375,0.0140515969,0.0107523104,0.0133981445,,,,,,,,,,,
0.1217602199,0.10417147,0.0984605134,0.0939083914,0.073667938,0.077779627,0.0662322011,0.064536361,0.0533840341,0.0565178728,0.0497373991,0.0530725176,0.0534488888,0.0443246474,0.0473335169,0.0429247612,0.0445007509,0.0494063717,0.0440682005,0.0480621901,0.042027472,0.0482107357,0.0369398365,0.0326458375,0.0325782813,0.0264200304,0.0228876346,0.0222653829,0.0206839513,0.0136742949,0.0097932869,0.0114831198,0.003791498,,,,,,,,,,
0.1198362178,0.1109816439,0.1002210857,0.0933345714,0.08328771,0.0688786556,0.0694857969,0.059624346,0.0533583719,0.0528072716,0.0454497613,0.0531016491,0.0506869463,0.0402524845,0.0501114698,0.0455090209,0.0395514841,0.0446557019,0.049455446,0.0520218245,0.0461365633,0.0473549937,0.0396213039,0.0346660284,0.0342506159,0.0310423924,0.0219113801,0.0254512721,0.0206310135,0.0166128554,0.0111000628,0.0095114019,0.0027739453,,,,,,,,,,
0.1098281824,0.1105097716,0.0980303932,0.100830412,0.0908650801,0.0646686841,0.0742591666,0.0560616074,0.0488189453,0.0562389911,0.0443160844,0.0480298585,0.0455335315,0.0388676078,0.0487391651,0.0469857943,0.038695611,0.039471429,0.0391438392,0.0474585418,0.0403502037,0.0405988407,0.0401364979,0.0410580087,0.0335903642,0.0325575571,0.0159491364,0.020046739,0.0218793727,0.0068124096,0.0167374416,0.0086768349,0.0066310457,0.0056584323,,,,,,,,,
0.1127302904,0.1121547738,0.0928746625,0.0939966948,0.0959183939,0.073661333,0.0733127754,0.05754768,0.0504561575,0.0592733009,0.0488300919,0.0456340836,0.0441826029,0.035755866,0.047148892,0.0421408604,0.0378126262,0.037512445,0.0317088309,0.0354716404,0.0375468302,0.0323452114,0.0401207319,0.0332144843,0.0314204772,0.0319746206,0.018525461,0.0240396934,0.022381835,0.004636586,0.0159183901,0.0099469028,0.0081424169,0.0068920282,,,,,,,,,
0.1128255146,0.1039251963,0.0968681141,0.0831071296,0.0980344201,0.0782513555,0.0685699137,0.0599143742,0.0563983409,0.0562042034,0.0544466845,0.0466758681,0.0401135086,0.0378202834,0.0504228487,0.0400048433,0.0453326758,0.0409822297,0.0393863695,0.0362221272,0.0350452605,0.0313660955,0.0381044019,0.0283014801,0.033241613,0.0306988771,0.0230116107,0.0317032793,0.0162413411,0.0031955144,0.0116907453,0.00947058,0.0138330984,0.0079004756,,,,,,,,,
0.1131600209,0.1031644652,0.0976068285,0.0854527117,0.0982206192,0.0800151499,0.0683415536,0.0630010065,0.0617069434,0.0589234561,0.0517160987,0.0490457945,0.0411681076,0.0423629096,0.0594408617,0.0391426588,0.0446498427,0.0368313635,0.0457622349,0.0326070159,0.0393777868,0.0318459858,0.0403996933,0.033043559,0.0337168842,0.0328240394,0.0264074518,0.0358338452,0.0149267783,0.0139732734,0.0115663092,0.0112393469,0.0135988954,0.007993064,0.0090005012,,,,,,,,
0.1132458266,0.1071739239,0.0892560366,0.0904667055,0.0876501425,0.083255111,0.0673678606,0.0639992756,0.0575317394,0.0561159908,0.0428811637,0.0457992752,0.0408108899,0.0476480865,0.0568528379,0.0375119052,0.0349031416,0.0372799756,0.0435723584,0.0296241182,0.036812302,0.0333421352,0.0369631194,0.0400150309,0.0331013381,0.0334559466,0.0307832224,0.0294490103,0.0177391338,0.0164142013,0.0176235878,0.013707373,0.015355025,0.0085365869,0.0071177245,,,,,,,,
0.1148495646,0.1108822471,0.0930940028,0.0950733279,0.0823201607,0.0795558697,0.0682487912,0.0563056129,0.056081241,0.0568459133,0.039722468,0.0446307491,0.0409302589,0.0445386944,0.0497376694,0.0374756428,0.0345555539,0.0440128709,0.0408905666,0.0251102891,0.0340591219,0.0342634384,0.0366123839,0.0417047765,0.0326082816,0.0335036392,0.0319679734,0.0276940963,0.0261411424,0.0131760185,0.0212914698,0.0115515198,0.0140845158,0.0104195304,0.0046945104,0.0064729959,,,,,,,
0.1223883661,0.1147068653,0.1056136222,0.0896155457,0.0857769113,0.0754563107,0.0684579669,0.0579612619,0.0598396503,0.0515210035,0.0429320666,0.0418466349,0.0416174907,0.0467479073,0.0379059591,0.0400906075,0.0366172935,0.0475914504,0.0421187571,0.0264057112,0.038551736,0.0362731831,0.0370653418,0.0411067283,0.0331357388,0.0281925867,0.027925449,0.0276184577,0.0273705077,0.0048687668,0.0155512019,0.0114246229,0.0144774196,0.0118703676,0.0057888729,0.004641759,,,,,,,
0.1167542526,0.1095377243,0.1083947188,0.0853718521,0.0861693408,0.0720160771,0.0669276613,0.0564060936,0.0624955392,0.0520588106,0.0483872721,0.042069325,0.0441667899,0.0444252611,0.0323637091,0.0349005923,0.0353806854,0.0422703207,0.0421693532,0.0339390035,0.0438236032,0.0317099064,0.0382499418,0.035962644,0.0296946577,0.0247645413,0.0227193302,0.0284535237,0.0253021935,0.0085673248,0.0079846715,0.010635008,0.0105940643,0.0109733963,0.0093214747,0.0060325389,,,,,,,
0.1153293422,0.1161269705,0.1065844672,0.0868702234,0.0938967702,0.0748570531,0.0661000417,0.065740523,0.0603630346,0.049086891,0.0527651885,0.0522115251,0.0432814156,0.0441632227,0.0374414147,0.0339092571,0.0320910607,0.0405101436,0.0422877814,0.038210652,0.0437154357,0.0315081236,0.0318159156,0.0315539113,0.0287467281,0.0260469378,0.0255394686,0.0284991818,0.0315548326,0.0182312849,0.0091902176,0.0138732381,0.0092909612,0.0109298386,0.011992922,0.0058654814,0.0059029186,,,,,,
0.1103968527,0.1141326516,0.1054430274,0.0976741408,0.0923025977,0.0745500027,0.067494132,0.0635473248,0.0575285493,0.0538294461,0.0542453253,0.056914744,0.0375513737,0.0415068785,0.0450250535,0.0361464356,0.0358725778,0.0387712828,0.04564859,0.0418469301,0.0357961132,0.032657522,0.0333775564,0.0331446156,0.0362014191,0.029997704,0.0276992305,0.0284555413,0.0348363803,0.0255534776,0.0150893306,0.0201447073,0.0081788657,0.0139228956,0.0073234521,0.0074672681,0.0070166417,,,,,,
0.1107737365,0.1096127855,0.1042367204,0.0962577095,0.0903726474,0.0789566729,0.0700242965,0.0690890898,0.0537964879,0.0564945638,0.0514409671,0.0542031925,0.0360059911,0.040699859,0.0475031138,0.0330844448,0.0402736703,0.0340542965,0.0356274188,0.0397704421,0.0328943663,0.0327051903,0.0391170922,0.0385729996,0.0402019979,0.0273940653,0.0244283751,0.0263281857,0.0339881387,0.0235771465,0.0191067272,0.0269782925,0.01038875,0.0139592087,0.0066005591,0.0069543657,0.006143996,0.0040518092,,,,,
0.1173303539,0.0998107435,0.0952606179,0.0949608398,0.0824377143,0.0856202531,0.0765211972,0.0654699337,0.0549232131,0.0543438197,0.0525896645,0.0464615782,0.042957028,0.0339968585,0.040626005,0.0341620292,0.0386298881,0.031486068,0.0353606642,0.0388436914,0.0301627331,0.0364488079,0.0438090784,0.0379551056,0.0413375179,0.026252376,0.0272569381,0.030559408,0.0295513862,0.0221058237,0.0219930474,0.0244056382,0.0140752814,0.012001664,0.0071620069,0.0100390297,0.0047433932,0.006003713,,,,,
0.1082454385,0.0937363307,0.0951544464,0.0836422917,0.0924900693,0.0817482818,0.0739843593,0.0648118392,0.0528806972,0.0530202089,0.0447154126,0.043489177,0.039946653,0.0297482046,0.0374563087,0.0380967996,0.032495461,0.0364193462,0.0326682041,0.0286594367,0.0366901914,0.0402338578,0.0365684156,0.0359050209,0.0349595963,0.0277848853,0.0338227792,0.0369180169,0.0304269328,0.0198032434,0.0233028063,0.0187168813,0.0226178663,0.0114963521,0.0111359372,0.0089805231,0.0054804428,0.0066694334,,,,,
0.1161521218,0.0971591577,0.0968621425,0.0930887519,0.0950478122,0.0772717396,0.0755241905,0.0625019604,0.0575042007,0.0560175495,0.0385649898,0.0421274811,0.0382134138,0.029272715,0.0411185374,0.0397196467,0.0321436498,0.0421817844,0.0368174221,0.0222244396,0.0400349114,0.0410330368,0.0335618419,0.0322848887,0.0330936166,0.0359490751,0.0383370546,0.0355568038,0.0243056826,0.0219708169,0.0214361625,0.0118119435,0.0246418371,0.0131026061,0.0109650371,0.0096526845,0.0070908443,0.0087049709,0.0034820565,,,,
0.1160988931,0.1011974193,0.099707695,0.1044142841,0.0900184813,0.0834219778,0.0762016349,0.0665848113,0.0610470556,0.0621303257,0.0370446643,0.0441325118,0.0354784619,0.0347254138,0.0396617492,0.0359572424,0.038138751,0.0402162697,0.0333823282,0.0329784356,0.0378104905,0.0361646379,0.0308551592,0.0307287843,0.0323406227,0.0365766282,0.0330718897,0.0288392588,0.02653315,0.0225822477,0.0221968054,0.0127490558,0.0310863851,0.0129372267,0.0124910204,0.0072237164,0.0081929586,0.0075697493,0.0054656493,,,,
0.1344158915,0.1130032179,0.1004176523,0.0994458628,0.0809654101,0.0845682097,0.0764675168,0.0714777215,0.0635397208,0.0590040856,0.045259838,0.0456205663,0.0403336456,0.0369788342,0.0337485629,0.0359959196,0.0388195391,0.0314010856,0.0368584838,0.0438584366,0.0312370141,0.0274918597,0.0302542064,0.0328629641,0.035455611,0.0358875174,0.0317091467,0.0234453388,0.0254866806,0.0216065581,0.0241990247,0.0167579485,0.0260194628,0.0149691111,0.012640647,0.0074704832,0.0082652063,0.0065252649,0.0067019526,0.004053594,,,
0.119856691,0.1162922533,0.0964256521,0.0888711355,0.0855658609,0.0855715917,0.0714277486,0.0691975765,0.0606365021,0.0538593235,0.0561971503,0.0454334787,0.043465329,0.0429924732,0.0293708622,0.0336105735,0.0383084811,0.0354481508,0.0310003209,0.0448970775,0.0341289714,0.0310670193,0.0291260892,0.0346405423,0.0367893524,0.0300724768,0.0301734984,0.0271828529,0.025768436,0.0214725514,0.0261413044,0.0219412482,0.0202056361,0.0145501657,0.0116479993,0.0071448422,0.0099168457,0.0059274808,0.0074041436,0.0048795738,,,
0.1091667564,0.1174447682,0.0953074954,0.0882557299,0.0986761381,0.082659751,0.0788062678,0.0726174551,0.0558425471,0.0577276226,0.0598457033,0.0390696847,0.0481299009,0.0375521895,0.032493704,0.034822833,0.0358703173,0.041992087,0.0260956051,0.0359785526,0.0337685934,0.0383145597,0.0310369705,0.0381649449,0.0354537064,0.0313817218,0.0260375326,0.0266968818,0.0233654353,0.0243331724,0.0272999072,0.0174819714,0.014595281,0.008373376,0.0093129335,0.0071672904,0.0084162354,0.0086863916,0.0071918297,0.0043648492,,,
0.101831438,0.1108207171,0.0939002242,0.0950223842,0.1029618968,0.080020065,0.0813829442,0.0714598202,0.0605742005,0.0592131224,0.0534150511,0.0386251544,0.0393662396,0.0365710116,0.0361708337,0.0304296102,0.0371394618,0.0442206841,0.0299987684,0.0349032645,0.0301158221,0.0384473175,0.0323795995,0.0361805233,0.0338511999,0.0308934875,0.0296378052,0.0252218996,0.0289491014,0.0249247378,0.026768317,0.0192613195,0.0168352081,0.0082281358,0.0148160465,0.0119274766,0.0099806009,0.0104134208,0.0083287825,0.0041143674,0.0034201184,,
0.1191063224,0.1120284559,0.0991702705,0.0941884183,0.1075442114,0.0790119084,0.0840406336,0.073049145,0.0638126692,0.0596383826,0.0437503341,0.0423976377,0.0343813105,0.0322039697,0.0377216502,0.035051317,0.0348803275,0.0327854063,0.0352478125,0.0331615656,0.0373050596,0.029996135,0.0358194344,0.0375778843,0.0332959048,0.0356412035,0.0421280666,0.0269591623,0.0309817082,0.0264038269,0.0242533142,0.0214296909,0.0224748873,0.0141367385,0.0217041254,0.0130695272,0.0103780968,0.0116364199,0.0086167375,0.0044942078,0.004348583,,
0.1193044044,0.1096734919,0.0941158196,0.1015436993,0.0992792792,0.0816462182,0.0742308239,0.0638649923,0.0649816311,0.0545604555,0.04377054,0.0486393167,0.0354392425,0.0364947067,0.0365128576,0.0363664134,0.0295542539,0.0299991488,0.0397735223,0.032365269,0.0379670136,0.0306170484,0.0331330084,0.0344819988,0.0325310953,0.0306287552,0.0389606892,0.0301347825,0.0338430418,0.0252944049,0.0228726833,0.021237471,0.0199630016,0.0168783869,0.0199332617,0.0125509795,0.0104902363,0.010635629,0.0080582036,0.0057269512,0.00367339,0.0046186605,
0.1214788018,0.1101032012,0.0964198435,0.1011420272,0.0931060017,0.083963131,0.0755272803,0.0647343827,0.0649142106,0.0546480517,0.0487031307,0.0477992455,0.0424216915,0.0365792777,0.0354035727,0.0374375961,0.0281841394,0.0283765946,0.0374538417,0.0359402723,0.0339355259,0.0277687548,0.0329333259,0.0383298617,0.0295846755,0.0295919996,0.0325905238,0.0309037359,0.0313370112,0.0306660748,0.0251947151,0.0212587206,0.019104254,0.0115083974,0.0129794598,0.0040638694,0.0105320968,0.0119464491,0.0077742395,0.0062363644,0.005144294,0.0041946317,
0.1128150227,0.0986390479,0.0986028197,0.0902126862,0.0864423138,0.0816843981,0.0754789814,0.0603961434,0.0627684189,0.0475117149,0.0472383688,0.0441791378,0.0386746975,0.0386356368,0.0367206885,0.0285038234,0.0289300349,0.0363802432,0.0399403152,0.0366883883,0.0251265347,0.029356037,0.0326712692,0.0354482886,0.0312458707,0.0285622119,0.0339963511,0.03042247,0.0265388456,0.0302439649,0.0241797634,0.0219027134,0.0121528885,0.0133691239,0.0126459155,0.0089131655,0.0141810472,0.0126639671,0.0075887262,0.0092704242,0.006416301,0.0039751303,
0.1093129335,0.0913222041,0.0944142628,0.0864766749,0.0829559988,0.077908019,0.0780337741,0.0649867394,0.0564783462,0.050671181,0.0465007684,0.0421127692,0.0330623931,0.0336733995,0.038209417,0.0225104371,0.0240194594,0.0365058748,0.0316657507,0.0317835319,0.0288577687,0.0290302309,0.0296679886,0.0336418589,0.0325119796,0.0280172613,0.0418442622,0.0249627213,0.0209924593,0.0245274464,0.0242876968,0.0199378735,0.0155885712,0.0162223739,0.0088606396,0.0130335908,0.0162443985,0.0113071875,0.006635878,0.0093024586,0.0064476188,0.0039578726,0.0035513227
0.1027590869,0.0869143212,0.0946605172,0.0978517341,0.0862412617,0.0813930044,0.0698409464,0.0668721957,0.0527957224,0.0539230463,0.0450327495,0.0427637886,0.030256364,0.0306720997,0.0349809373,0.0224731374,0.028029321,0.0350819435,0.031286228,0.0256269528,0.0364133866,0.0348104551,0.0260038578,0.0330764539,0.0302386177,0.0244239522,0.0365541221,0.0234715542,0.0199667537,0.0218156923,0.0226943623,0.0170674408,0.0165235625,0.0182220817,0.0074110708,0.0144044213,0.0149474792,0.0089486631,0.0054391739,0.0078040433,0.0050061346,0.0044026904,0.0031262457
0.0992315031,0.0921136512,0.0907431071,0.0971004294,0.0809720693,0.0804124596,0.0610582893,0.0656721472,0.0523200891,0.0467199632,0.0555900126,0.0422489903,0.0302935016,0.0290381419,0.0303893308,0.0271989711,0.0355881451,0.0283176014,0.0258585875,0.0287365135,0.0380378804,0.0292605398,0.0272735962,0.0324079269,0.0241547612,0.0243820617,0.0291279787,0.0224857151,0.0212984964,0.0264770408,0.0189424816,0.0147981154,0.0165783974,0.0166162967,0.0132491525,0.0061943994,0.0154657467,0.0100127352,0.0047639003,0.0040497905,0.0047718411,0.006759426,0.0024522454
0.101262633,0.1015567967,0.088529716,0.0836246606,0.0838124856,0.0836539747,0.0709160196,0.0636529063,0.0557082441,0.0437990028,0.0484924971,0.0385142539,0.0308194461,0.0322159171,0.0256836471,0.0362109227,0.0401315071,0.0310748124,0.0323976266,0.0343693269,0.0366503628,0.0290180415,0.0296660652,0.031217776,0.0251923961,0.0234373626,0.0239021487,0.0314121043,0.022060706,0.0266236507,0.0192206105,0.0149690292,0.014920315,0.0165251617,0.0190787501,0.0084111341,0.0143159271,0.0103071824,0.0057508293,0.0062404264,0.009492047,0.0049155421,0.002433822
0.1006878524,0.082341059,0.0758083833,0.073183138,0.0718749934,0.073671994,0.0697312181,0.0622866225,0.050957879,0.0389845854,0.0441816831,0.0353574313,0.0301076748,0.0297140997,0.0249670666,0.0370273474,0.029117403,0.0305902969,0.02899665,0.0328405678,0.0315436279,0.0256820453,0.0269065204,0.0269793271,0.0280586917,0.0226591098,0.0237976004,0.028420057,0.0244627414,0.0202891014,0.0186563703,0.0155042484,0.0156943777,0.0139487818,0.0138918837,0.0120326827,0.0124196566,0.01027948,0.005800118,0.0060013178,0.0099003511,0.0026904094,0.0042794007
0.0956506553,0.0682868055,0.0811338534,0.0697034322,0.0785778948,0.0677116973,0.0607428108,0.0548422142,0.0473755064,0.0438243116,0.0352318124,0.0375057624,0.0352084556,0.0340215302,0.0283305308,0.0339806059,0.0266433904,0.0331290355,0.0269167153,0.0274563306,0.03156563,0.0250928757,0.0300069368,0.0226878659,0.027825856,0.0285321367,0.024170268,0.028026977,0.0239250521,0.0181960546,0.024506638,0.0192526384,0.0181836708,0.0090323914,0.0108888739,0.0124438455,0.0170072976,0.0122856736,0.0100035953,0.0068007207,0.0086155029,0.0010739548,0.0049405314
0.0859491358,0.069165445,0.0831148023,0.0833207999,0.0788654382,0.063045796,0.0542852095,0.0489248545,0.0455818648,0.043846846,0.0393160126,0.0365952067,0.0344217399,0.0355662049,0.0298961929,0.0317648686,0.0258590039,0.0277086527,0.020492516,0.0281201516,0.0237077868,0.0248992716,0.0305938611,0.0259199272,0.0267394063,0.0301515778,0.026108258,0.0212241796,0.0215453741,0.0217870369,0.0226671353,0.0194738444,0.0205642247,0.0132242434,0.0193286347,0.0132620959,0.0173638149,0.0133359408,0.0101885969,0.0093253948,0.0058947499,0.0035625196,0.0052821617
0.0821855853,0.0786510647,0.0836406114,0.0805652069,0.0770750079,0.0590968626,0.0631226797,0.0471571465,0.0483765997,0.0467095567,0.0349781021,0.0340818837,0.0355441852,0.0313275447,0.0271507551,0.0277200383,0.0260265449,0.0201164512,0.0243766832,0.0291182685,0.0223213822,0.0221749252,0.0277386016,0.0311841814,0.022030023,0.0251736378,0.0301219032,0.0238332788,0.0181332906,0.0215706206,0.0235072049,0.0195951131,0.0211554183,0.0154171819,0.0227857393,0.0150063827,0.0149738904,0.0122027674,0.0086779448,0.0098583633,0.0039700586,0.0048874752,0.0043570986
0.0802118063,0.0795422248,0.0792590056,0.0834061475,0.0732999486,0.0627245708,0.068593505,0.0587279645,0.0501827203,0.0443227361,0.0373541739,0.0363253425,0.037643297,0.0276819992,0.0243752719,0.028173739,0.0247275215,0.0167813031,0.02235089,0.0231448235,0.0234508253,0.0261507286,0.020775957,0.0298454343,0.0233247876,0.020932005,0.0307802673,0.0235758312,0.0204668959,0.0186920967,0.0236133945,0.0184070097,0.0210885611,0.0173780749,0.0208259522,0.0150259318,0.0117777694,0.0163982156,0.0058746242,0.009045434,0.0025221105,0.0051700238,0.0049803558
0.0848772043,0.0889056558,0.0799223125,0.0641107098,0.0683493394,0.0570792992,0.0621494595,0.0591142772,0.0486005297,0.0448981362,0.0459631691,0.0421889201,0.0335982637,0.029010137,0.0251293857,0.0267268801,0.0286848805,0.0224190652,0.0199975885,0.0216185898,0.0256496065,0.0215120422,0.0179621105,0.0245028067,0.0258312256,0.0188577058,0.027887844,0.0205714579,0.023849551,0.0154300506,0.0289697643,0.0190702289,0.0181086315,0.0139192424,0.0158953023,0.013844687,0.0128309024,0.0164829803,0.0039136925,0.0062262343,0.001389614,0.0070308086,0.0045086971
0.083643012,0.0914509259,0.0756074248,0.0575832433,0.0662742699,0.0534504849,0.0550117531,0.059485675,0.0471611628,0.0449024991,0.0458054846,0.0378344071,0.0281392902,0.0276861883,0.0231635071,0.0252858348,0.0305296231,0.0255381133,0.0213127204,0.025477881,0.0224930652,0.0204672322,0.0171614645,0.0195070243,0.0278470236,0.0179709658,0.0252190466,0.0193485386,0.0234626889,0.0182313422,0.0251922974,0.0188492459,0.016600463,0.0155122056,0.0142589143,0.0132086787,0.0111993103,0.011351872,0,0.0036250403,0.0045552413,0.0069055423,0.0049774954
0.0768049998,0.0773335151,0.0642753147,0.0478508581,0.0678061013,0.050202582,0.0516504935,0.0495597547,0.0424654168,0.0402847334,0.036818174,0.0293344548,0.0304637307,0.0226445188,0.0228320414,0.0218014825,0.0289600947,0.0285876542,0.0274402237,0.0254658607,0.0170706534,0.0160650239,0.0195169669,0.0211700296,0.0239341045,0.0177224671,0.0264993968,0.02563033,0.0204155274,0.0213401614,0.0207604806,0.0176529709,0.0169372338,0.0149112575,0.0123373645,0.0131603907,0.0126891468,0.0070419992,0.0031447961,0.0010135726,0.0074461388,0.0062091228,0.0067992503
0.0676395242,0.0701012281,0.0630147482,0.0526833162,0.0814171331,0.0576507976,0.054257409,0.0548361139,0.0385674186,0.0383788299,0.0259623905,0.0281774615,0.0321386565,0.0210350916,0.0235393543,0.0264985021,0.0285162254,0.0260968753,0.0272525904,0.0242589726,0.0146673322,0.0221608099,0.0236137003,0.0170538556,0.0238751774,0.0203660068,0.0222112671,0.0283424036,0.0218913927,0.0211897797,0.0212177306,0.0156510347,0.0167786545,0.0152867196,0.0141238656,0.0117565141,0.0142677153,0.0080613709,0.0061676344,0.0062497568,0.0083201911,0.006139133,0.0084045725
0.0699217812,0.0655786254,0.0668888849,0.0638725535,0.0760621918,0.0559365205,0.0553642077,0.0513595222,0.039703468,0.0430434153,0.0304236425,0.0336095821,0.0324471905,0.0199679282,0.0252807632,0.0245204078,0.0313485954,0.0250467124,0.0217045347,0.0254829135,0.0141297391,0.021759631,0.0263628576,0.0245104946,0.0212884992,0.0190291974,0.0189461394,0.0217785629,0.0240032827,0.0152376604,0.0249491778,0.0119857763,0.0156873096,0.0132032241,0.0139970275,0.0118395601,0.0091690069,0.0096794952,0.0088394733,0.0053344411,0.0066834993,0.0076785017,0.0066339089
0.0775167206,0.0644483818,0.0660098578,0.0730483576,0.0746335354,0.0592675064,0.0579302037,0.0492228599,0.0419436694,0.0440927683,0.0334300523,0.0362047998,0.0332556241,0.0251115755,0.0261322495,0.0231346435,0.0288200515,0.0270966363,0.0202259817,0.0256627098,0.016821796,0.0183692774,0.0262481173,0.0272496202,0.0209306567,0.0191644372,0.018369822,0.0243500878,0.0245415358,0.0163325827,0.023337616,0.014522059,0.0147394355,0.0128583444,0.0144746379,0.0110991949,0.0068902107,0.0093056679,0.0084250044,0.0052339017,0.0004131763,0.0086616528,0.005048586
0.0769433429,0.0669074658,0.0542759586,0.0691387703,0.0661445565,0.0620924983,0.0610678504,0.043934578,0.0442690732,0.0381747681,0.0319624372,0.0330226414,0.0304233549,0.029214203,0.0261618036,0.0187113292,0.018221555,0.0272289284,0.0218079742,0.0181833606,0.0183901703,0.0149079707,0.020725464,0.0266648912,0.0162327683,0.0213390139,0.0197722455,0.0272525729,0.0201657242,0.0162492534,0.0222924321,0.0178803666,0.0132634159,0.010692253,0.0134864919,0.0098289388,0.0079145189,0.0111675619,0.0106538596,0.0021388588,0.0020294159,0.0049555145,0.0035767319
0.0769648283,0.0635253155,0.0551542129,0.0598253435,0.065653579,0.0628090604,0.0605956147,0.0497211911,0.0422225318,0.0328973799,0.0268776029,0.0327058371,0.0281936273,0.0349722749,0.0235903479,0.0217236922,0.0206465957,0.0173220692,0.0184891628,0.0224717979,0.0187528076,0.0166423373,0.019675382,0.0171594921,0.0174233229,0.0223389055,0.0170899309,0.0243133646,0.0200800397,0.0193209331,0.0181598428,0.0204271304,0.0156431979,0.0131923483,0.0122126041,0.0093751304,0.0101666586,0.0116291599,0.0068626753,0.0047670553,0.0089589946,0.0007168269,0.0045258284
0.0717480189,0.0609529945,0.0601620653,0.0626421518,0.0633469775,0.0559204747,0.0522185518,0.0520209458,0.0470831797,0.0320350411,0.0248061455,0.0303156087,0.0288420674,0.0303261707,0.0301566327,0.0200672695,0.0231613648,0.0116500926,0.0127409626,0.0215191142,0.0207840474,0.0199404566,0.0187239229,0.016471886,0.0171652957,0.0243035261,0.0153062924,0.0198720994,0.019844125,0.0158944459,0.0136472907,0.015240041,0.0173333454,0.0131044526,0.0083005762,0.0110130741,0.0135393235,0.0123695308,0.0062646135,0.0030777913,0.0124253981,0,0.0050636087
0.0706809751,0.0616021168,0.0669895087,0.0694029089,0.0652682164,0.0477361042,0.0515725969,0.0469349416,0.0491860968,0.0308510343,0.026474746,0.0281581939,0.0270773452,0.0271740396,0.0324310721,0.0247531726,0.0255396471,0.0131410088,0.0176262544,0.0214673127,0.0193872705,0.0172941491,0.0177503263,0.0191373168,0.0192167495,0.0225737989,0.0203576964,0.0154399093,0.0207208482,0.0152997166,0.0118206038,0.0135880093,0.019475542,0.0134685545,0.0085140143,0.0143976564,0.0120630963,0.0111232151,0.0064175953,0.0046893732,0.0049237993,0.0009331472,0.0040041589
