   4.5800000e+02	   9.0369400e-02	   1.4900868e-01	   2.1700549e-02	
   4.6000000e+02	   9.1024522e-02	   1.5044370e-01	   1.9707520e-02	
   4.6200000e+02	   9.1518723e-02	   1.5246143e-01	   1.6568325e-02	
   4.6400000e+02	   9.2915409e-02	   1.5272811e-01	   1.3181662e-02	
   4.6600000e+02	   9.3582290e-02	   1.5372891e-01	   1.1269567e-02	
   4.6800000e+02	   9.4328812e-02	   1.5484944e-01	   8.4617532e-03	
   4.7000000e+02	   9.5168505e-02	   1.5461981e-01	   7.2599147e-03	
   4.7200000e+02	   9.5487327e-02	   1.5636121e-01	   4.2649091e-03	
   4.7400000e+02	   9.6406226e-02	   1.5688840e-01	   1.1663779e-03	
   4.7600000e+02	   9.7033014e-02	   1.5660267e-01	   0.0000000e+00	
   4.7800000e+02	   9.7380369e-02	   1.5643456e-01	   0.0000000e+00	
   4.8000000e+02	   9.7792549e-02	   1.5620339e-01	   0.0000000e+00	
   4.8200000e+02	   9.7848869e-02	   1.5640273e-01	   0.0000000e+00	
   4.8400000e+02	   9.8507216e-02	   1.5518429e-01	   0.0000000e+00	
   4.8600000e+02	   9.8491539e-02	   1.5474788e-01	   0.0000000e+00	
   4.8800000e+02	   9.8397130e-02	   1.5362114e-01	   0.0000000e+00	
   4.9000000e+02	   9.8414355e-02	   1.5233390e-01	   0.0000000e+00	
   4.9200000e+02	   9.8219554e-02	   1.5150552e-01	   0.0000000e+00	
   4.9400000e+02	   9.9172482e-02	   1.4793785e-01	   0.0000000e+00	
   4.9600000e+02	   9.8806814e-02	   1.4697810e-01	   0.0000000e+00	
   4.9800000e+02	   9.8368247e-02	   1.4620047e-01	   0.0000000e+00	
   5.0000000e+02	   9.8239116e-02	   1.4424379e-01	   0.0000000e+00	
   5.0200000e+02	   9.7660929e-02	   1.4388128e-01	   0.0000000e+00	
   5.0400000e+02	   1.0229581e-01	   1.3195865e-01	   0.0000000e+00	
   5.0600000e+02	   1.0180996e-01	   1.3120161e-01	   0.0000000e+00	
   5.0800000e+02	   1.2259483e-01	   8.3409036e-02	   0.0000000e+00	
   5.1000000e+02	   1.2150277e-01	   8.2661587e-02	   0.0000000e+00	
   5.1200000e+02	   1.2101451e-01	   8.1564011e-02	   0.0000000e+00	
   5.1400000e+02	   1.4385486e-01	   2.3317298e-02	   7.1417881e-03	
   5.1600000e+02	   1.4292001e-01	   2.1983754e-02	   7.1475948e-03	
   5.1800000e+02	   1.4706045e-01	   9.0171059e-03	   9.8321265e-03	
   5.2000000e+02	   1.4575765e-01	   8.4750688e-03	   9.7336802e-03	
   5.2200000e+02	   1.4379959e-01	   7.9004674e-03	   1.0107500e-02	
   5.2400000e+02	   1.4334907e-01	   7.0976698e-04	   4.8921176e-03	
   5.2600000e+02	   1.4146919e-01	   3.2619657e-04	   4.9828948e-03	
   5.2800000e+02	   1.4055941e-01	   0.0000000e+00	   4.8408995e-03	
   5.3000000e+02	   1.3874417e-01	   0.0000000e+00	   4.9800711e-03	
   5.3200000e+02	   1.3696564e-01	   0.0000000e+00	   5.1158291e-03	
   5.3400000e+02	   1.3493156e-01	   0.0000000e+00	   5.5507367e-03	
   5.3600000e+02	   1.3229958e-01	   0.0000000e+00	   1.4699304e-03	
   5.3800000e+02	   1.3002449e-01	   0.0000000e+00	   1.7183578e-03	
   5.4000000e+02	   1.2781299e-01	   0.0000000e+00	   1.9497126e-03	
   5.4200000e+02	   1.2572852e-01	   0.0000000e+00	   2.1790894e-03	
   5.4400000e+02	   1.2361422e-01	   0.0000000e+00	   2.4664280e-03	
   5.4600000e+02	   1.2128735e-01	   0.0000000e+00	   1.1557740e-03	
   5.4800000e+02	   1.1911157e-01	   0.0000000e+00	   1.3624901e-03	
   5.5000000e+02	   1.1689089e-01	   0.0000000e+00	   9.8465925e-04	
   5.5200000e+02	   1.1478678e-01	   0.0000000e+00	   1.4156939e-03	
   5.5400000e+02	   1.1230135e-01	   0.0000000e+00	   1.7158128e-03	
   5.5600000e+02	   1.1005594e-01	   0.0000000e+00	   7.2358138e-04	
   5.5800000e+02	   1.0777055e-01	   0.0000000e+00	   1.1340158e-03	
   5.6000000e+02	   1.0569491e-01	   0.0000000e+00	   0.0000000e+00	
   5.6200000e+02	   1.0348935e-01	   0.0000000e+00	   2.6384759e-04	
   5.6400000e+02	   1.0138484e-01	   0.0000000e+00	   6.6921685e-04	
   5.6600000e+02	   9.8989145e-02	   0.0000000e+00	   0.0000000e+00	
   5.6800000e+02	   9.6732873e-02	   0.0000000e+00	   1.2534677e-04	
   5.7000000e+02	   9.3991274e-02	   0.0000000e+00	   0.0000000e+00	
   5.7200000e+02	   9.1859091e-02	   0.0000000e+00	   0.0000000e+00	
   5.7400000e+02	   8.9698892e-02	   0.0000000e+00	   0.0000000e+00	
   5.7600000e+02	   8.7102707e-02	   0.0000000e+00	   0.0000000e+00	
   5.7800000e+02	   8.4954907e-02	   0.0000000e+00	   0.0000000e+00	
   5.8000000e+02	   7.8963586e-02	   0.0000000e+00	   0.0000000e+00	
   5.8200000e+02	   7.7393601e-02	   0.0000000e+00	   0.0000000e+00	
   5.8400000e+02	   7.5471324e-02	   0.0000000e+00	   0.0000000e+00	
   5.8600000e+02	   7.2861741e-02	   0.0000000e+00	   0.0000000e+00	
   5.8800000e+02	   7.1008780e-02	   0.0000000e+00	   0.0000000e+00	
   5.9000000e+02	   6.4083131e-02	   0.0000000e+00	   0.0000000e+00	
   5.9200000e+02	   6.2397470e-02	   0.0000000e+00	   0.0000000e+00	
   5.9400000e+02	   6.0846525e-02	   0.0000000e+00	   0.0000000e+00	
   5.9600000e+02	   5.8276324e-02	   0.0000000e+00	   0.0000000e+00	
   5.9800000e+02	   5.6781583e-02	   0.0000000e+00	   0.0000000e+00	
   6.0000000e+02	   5.0765531e-02	   0.0000000e+00	   0.0000000e+00	
