   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
   1.2034827e+01	   1.9496290e+01	   3.4225646e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   1.0079238e+02	   1.0935954e+02	   1.8280967e+01	
   6.0442677e+01	   1.0034674e+02	   2.2600703e+01	
   4.0638601e+01	   7.1194226e+01	   2.1184204e+01	
   3.9480060e+01	   6.6477855e+01	   4.3195876e+01	
   1.9383188e+01	   3.0108613e+01	   2.5351595e+01	
